time,value,
154.0109228,0.931241561,
154.0446592,0.925945175,
154.0803747,0.926796379,
154.1186466,0.918284331,
154.1561246,0.932281922,
154.1946038,0.947319875,
154.2316079,0.957534334,
154.267103,0.970207829,
154.3010483,0.970396986,
154.3383076,0.970964456,
154.3738302,0.967559636,
154.4053481,0.9651006,
154.4387306,0.954980719,
154.4737023,0.946563249,
154.505146,0.952332526,
154.5396505,0.942401802,
154.5751782,0.947792767,
154.6106628,0.945995779,
154.6464584,0.949778911,
154.6823239,0.953467466,
154.7206904,0.949778911,
154.7546915,0.951954213,
154.7923912,0.947130718,
154.8292034,0.944766261,
154.8670776,0.949684333,
154.9040099,0.951103008,
154.943284,0.954980719,
154.9797447,0.954129514,
155.0180887,0.959804213,
155.0557322,0.96339819,
155.0955134,0.966803009,
155.1347678,0.967086745,
155.1693223,0.967275901,
155.2053927,0.967748793,
155.2407075,0.97068072,
155.2782654,0.968127106,
155.3112129,0.96112831,
155.3493448,0.965951804,
155.3863056,0.96566807,
155.4235973,0.983637951,
155.4621368,0.984110842,
155.4979377,0.987231927,
155.5349618,0.988556023,
155.564979,0.989785541,
155.5996723,0.982692168,
155.6324957,0.985056625,
155.6675506,0.969072889,
155.7019903,0.96623554,
155.7395197,0.965573491,
155.7744328,0.971815661,
155.812455,0.971342769,
155.8538457,0.969451202,
155.8895321,0.971910239,
155.9269536,0.973234335,
155.9631424,0.976733733,
156.0119678,0.977963252,
156.05204,0.97635542,
156.0903161,0.9786253,
156.1294746,0.979571083,
156.1654643,0.983070481,
156.2012722,0.984016264,
156.2333057,0.97635542,
156.268021,0.963019877,
156.3036671,0.963209033,
156.3383228,0.961412046,
156.3726892,0.963681925,
156.4085995,0.966140962,
156.4368043,0.957628912,
156.4718143,0.940604814,
156.5070722,0.939564453,
156.5423386,0.932471079,
156.5763678,0.927553006,
156.6088271,0.931146982,
156.64608,0.931336139,
156.6794073,0.93464638,
156.7149904,0.939280717,
156.7512782,0.942874694,
156.7877588,0.950251803,
156.8233631,0.949589755,
156.8618633,0.94646867,
156.8981179,0.949211442,
156.9321163,0.950724695,
156.9680242,0.951197586,
157.0129046,0.946184936,
157.0465883,0.942212646,
157.0800831,0.930012043,
157.1157158,0.916487343,
157.1508441,0.911474691,
157.1817689,0.898801196,
157.2164178,0.890289147,
157.2484464,0.891991557,
157.2852203,0.882155412,
157.3200842,0.879790954,
157.3591834,0.879790954,
157.3949964,0.881304207,
157.4294026,0.886600592,
157.4686352,0.897477099,
157.4987052,0.900692763,
157.5261304,0.890383726,
157.5661877,0.884519869,
157.6037641,0.88508734,
157.6399215,0.884898183,
157.6743524,0.878750592,
157.7096029,0.876953604,
157.7442827,0.882060833,
157.7799335,0.880263845,
157.815613,0.886222279,
157.8545587,0.884898183,
157.8916278,0.879507219,
157.9283896,0.874021676,
157.9736575,0.876196977,
158.0130783,0.879696375,
158.0477683,0.876102399,
158.0929849,0.879128906,
158.1318453,0.880453002,
158.1694158,0.898139148,
158.2113726,0.916676499,
158.2518575,0.925756018,
158.2899932,0.941361441,
158.3261764,0.942874694,
158.3610582,0.941361441,
158.3951651,0.945333731,
158.4302978,0.943820477,
158.4657573,0.939942766,
158.5021231,0.93578132,
158.5369709,0.942685538,
158.5747867,0.955831924,
158.6082715,0.958574695,
158.6477139,0.982597589,
158.6825324,0.987421084,
158.7202524,0.980800601,
158.7536235,0.978341565,
158.7860065,0.978436143,
158.8196258,0.968978311,
158.8550709,0.965006021,
158.8913706,0.967086745,
158.9270662,0.965384334,
158.9627196,0.968505419,
158.9999551,0.969072889,
159.0357944,0.968316263,
159.0771371,0.969545781,
159.1144204,0.968789155,
159.147945,0.965478913,
159.1860963,0.963587347,
159.220771,0.969356624,
159.2584568,0.973234335,
159.2978969,0.979381926,
159.3363712,0.982597589,
159.3744559,0.982786746,
159.4112869,0.986096987,
159.4496675,0.989501807,
159.4892924,0.991960843,
159.5199433,0.989785541,
159.5527082,0.985718674,
159.5873702,0.983637951,
159.6229106,0.976071685,
159.6563855,0.974274697,
159.6903643,0.96566807,
159.7252715,0.963209033,
159.7639928,0.968410841,
159.8016454,0.973612649,
159.8380924,0.986096987,
159.8779699,0.987704818,
159.9163898,0.987042771,
159.949683,0.984772891,
159.9882864,0.979287348,
160.0241177,0.971531925,
160.0594611,0.959236744,
160.0938234,0.95885843,
160.1291513,0.95999337,
160.1596012,0.960466262,
160.1980002,0.957723491,
160.2347318,0.955075297,
160.2720507,0.958007225,
160.3102523,0.955453611,
160.347615,0.951765057,
160.3860519,0.954129514,
160.4257217,0.956966864,
160.4636435,0.959331322,
160.5015007,0.959236744,
160.5351607,0.957723491,
160.5722412,0.953278309,
160.607584,0.95100843,
160.6631514,0.952048791,
160.6970967,0.952237948,
160.732656,0.954602406,
160.7678697,0.958007225,
160.8030728,0.959331322,
160.8417389,0.953656622,
160.8739999,0.948927706,
160.901749,0.947225297,
160.9352857,0.932471079,
160.9701255,0.932092766,
161.0123653,0.928025897,
161.0493808,0.925566861,
161.0827034,0.928593368,
161.1174018,0.930957826,
161.1526747,0.938240357,
161.1892099,0.942401802,
161.2255799,0.940510236,
161.2633023,0.93691626,
161.3000251,0.93861867,
161.3382694,0.940321079,
161.3743022,0.940226501,
161.4090315,0.943158429,
161.4468306,0.94363132,
161.4801968,0.935308429,
161.5152616,0.929160838,
161.5421318,0.919892162,
161.5761424,0.913933728,
161.6067409,0.91383915,
161.6381307,0.91213674,
161.6720427,0.907975293,
161.6987523,0.907786137,
161.7344643,0.897193365,
161.7672546,0.897571678,
161.7996954,0.890762039,
161.8324793,0.891896979,
161.8680973,0.889154208,
161.9040154,0.894734329,
161.9395907,0.900125292,
161.9706449,0.909393968,
162.0049579,0.905516257,
162.0389765,0.909015655,
162.0675813,0.907313245,
162.0971555,0.900976497,
162.1322185,0.900409028,
162.161121,0.894828907,
162.1952368,0.88565481,
162.2266235,0.884330713,
162.2630104,0.880263845,
162.2916575,0.877048182,
162.3288299,0.879223483,
162.3625395,0.877048182,
162.3970186,0.872508423,
162.421306,0.858510831,
162.4485256,0.843567456,
162.4694694,0.833447576,
162.4971887,0.819733719,
162.5182865,0.804695766,
162.5464065,0.794292151,
162.5672512,0.792400584,
162.5950716,0.779348776,
162.6174926,0.768945161,
162.6454925,0.762040943,
162.6666314,0.757784919,
162.6874374,0.745773472,
162.7146266,0.743598171,
162.7367458,0.740004194,
162.7582994,0.724304193,
162.7874883,0.711346963,
162.8088207,0.711346963,
162.8310469,0.702078287,
162.8558557,0.676069249,
162.8807385,0.676069249,
162.9021709,0.659612621,
162.9268825,0.651100572,
162.9474118,0.642021053,
162.9746834,0.624334907,
162.9983878,0.615349966,
163.019232,0.601825267,
163.0463171,0.585557795,
163.070002,0.570898155,
163.092903,0.562386106,
163.1185104,0.54980719,
163.1430414,0.530796947,
163.1679562,0.524743934,
163.1962682,0.512259596,
163.2192379,0.504787909,
163.2417657,0.498640318,
163.2745467,0.4917361,
163.2990212,0.481805376,
163.3207412,0.458255374,
163.3476898,0.444163204,
163.3702124,0.42638248,
163.3966376,0.421275251,
163.4211585,0.412574045,
163.4457477,0.402359586,
163.4700849,0.392901754,
163.4951245,0.374742716,
163.5196391,0.368595125,
163.5432263,0.362825848,
163.5690769,0.359231872,
163.5934881,0.35819151,
163.6177952,0.354975847,
163.6439301,0.353462594,
163.6660405,0.349963196,
163.6882422,0.348166208,
163.7103931,0.347220425,
163.7329248,0.341734882,
163.7554972,0.336438496,
163.7787095,0.335871026,
163.8016138,0.33284452,
163.8241909,0.32887223,
163.8483663,0.327453556,
163.8704198,0.325089098,
163.8949088,0.324237893,
163.9169914,0.321116808,
163.9384635,0.320549338,
163.9608048,0.316009579,
163.9827795,0.314496325,
164.0055933,0.313834277,
164.0262592,0.312699337,
164.0508064,0.309199939,
164.0781092,0.308254156,
164.100117,0.305133072,
164.1205258,0.304187288,
164.1408664,0.303241505,
164.1610714,0.297945119,
164.1818925,0.297377649,
164.2035283,0.296810179,
164.224376,0.295202348,
164.2454204,0.291324637,
164.2693117,0.290473432,
164.2903099,0.285649937,
164.3118139,0.283380058,
164.3327707,0.281677648,
164.3537591,0.281110178,
164.3747493,0.279502346,
164.3964805,0.276948732,
164.4175385,0.275624635,
164.4385005,0.274962587,
164.4595287,0.270706563,
164.4810549,0.270706563,
164.5021019,0.270611984,
164.522206,0.270328249,
164.5417213,0.270706563,
164.5614838,0.271179454,
164.582748,0.271746924,
164.6024163,0.271746924,
164.6256265,0.272598129,
164.6460703,0.272881864,
164.6662276,0.272976442,
164.6867309,0.273071021,
164.7070109,0.273071021,
164.7271831,0.273165599,
164.7543231,0.273165599,
164.7776917,0.273827647,
164.8007598,0.274584274,
164.8238085,0.274678852,
164.8492671,0.274678852,
164.8725809,0.274584274,
164.8958507,0.274678852,
164.9168133,0.27477343,
164.939695,0.274868009,
164.9632639,0.27477343,
164.9867879,0.274395117,
165.0098081,0.274395117,
165.0305502,0.274584274,
165.0507062,0.275246322,
165.0765464,0.275624635,
165.0999327,0.276002949,
165.1197204,0.276192105,
165.1419967,0.27590837,
165.1658276,0.275719214,
165.189127,0.275435479,
165.2122955,0.2753409,
165.2356462,0.2753409,
165.2595489,0.275057165,
165.2839655,0.275151744,
165.3042588,0.275151744,
165.3247063,0.275151744,
165.3450371,0.275246322,
165.3651548,0.2753409,
165.3854742,0.2753409,
165.4055351,0.2753409,
165.4258264,0.275151744,
165.446047,0.275057165,
165.466001,0.274962587,
165.4862354,0.275151744,
165.5066077,0.275151744,
165.5266266,0.274962587,
165.5466246,0.274489695,
165.5666491,0.273733069,
165.5867337,0.273449334,
165.6072185,0.273449334,
165.6299553,0.272503551,
165.6502027,0.271841502,
165.6701916,0.271652346,
165.6902887,0.271179454,
165.7099477,0.270611984,
165.7299837,0.270611984,
165.7504358,0.270422828,
165.7699065,0.270328249,
165.790249,0.269571623,
165.810417,0.269382466,
165.8299147,0.269382466,
165.8500316,0.269382466,
165.8710581,0.268814996,
165.8965864,0.268909575,
165.9162557,0.268909575,
165.936628,0.268909575,
165.9567495,0.268909575,
165.9775208,0.268909575,
165.9992598,0.268909575,
166.0194627,0.26862584,
166.039056,0.268152948,
166.0663993,0.268152948,
166.0900337,0.268814996,
166.1104262,0.268720418,
166.1390212,0.268720418,
166.1707375,0.276192105,
166.2021951,0.283663793,
166.2265104,0.289054757,
166.2491419,0.291419215,
166.2726969,0.292743312,
166.298854,0.293121625,
166.3210887,0.293310781,
166.344024,0.293594516,
166.3690766,0.293689095,
166.3926696,0.294067408,
166.416042,0.294729456,
166.4371855,0.29510777,
166.4581252,0.29567524,
166.4784311,0.29567524,
166.4993087,0.295769818,
166.5267241,0.29567524,
166.5598266,0.307875843,
166.5952672,0.330669219,
166.6353126,0.344477653,
166.6717373,0.379471632,
166.7182633,0.412101153,
166.7558293,0.431300553,
166.7938044,0.451351157,
166.8280556,0.468848146,
166.8687423,0.50299092,
166.9134424,0.526162609,
166.9512643,0.557278877,
166.9860334,0.575532493,
167.0232123,0.603527676,
167.0630289,0.623767437,
167.1017861,0.654316235,
167.1397093,0.673704791,
167.1775575,0.702740336,
167.214107,0.714751782,
167.2487439,0.724871663,
167.282318,0.743409014,
167.3079545,0.749745761,
167.3335264,0.747759617,
167.3654515,0.744543954,
167.3998894,0.762892148,
167.4242487,0.772066245,
167.4610945,0.785590945,
167.4962612,0.810748779,
167.5319312,0.833258419,
167.5690851,0.852741553,
167.6077895,0.861631916,
167.6442531,0.872319266,
167.6812004,0.875724085,
167.7162852,0.873643363,
167.7538378,0.870616856,
167.7878153,0.873075893,
167.8235337,0.870143965,
167.8534681,0.862577699,
167.8865148,0.85236324,
167.9176552,0.848769264,
167.9544157,0.848390951,
167.9945432,0.851322879,
168.0344773,0.851228301,
168.0736348,0.860780711,
168.1120078,0.863523482,
168.1520638,0.86872529,
168.1927183,0.868630712,
168.2332515,0.875062038,
168.2662037,0.874210833,
168.3041776,0.868252399,
168.3443526,0.887073484,
168.3830555,0.891424087,
168.4240947,0.901354811,
168.4623354,0.916014451,
168.5004452,0.927269271,
168.5358046,0.933227705,
168.5662918,0.938807826,
168.6044258,0.934457223,
168.6410398,0.935403006,
168.677855,0.936443368,
168.7153667,0.933606018,
168.7500959,0.9323765,
168.7877289,0.925377704,
168.8255397,0.927742163,
168.8633764,0.929633729,
168.9020855,0.937199995,
168.9387475,0.942685538,
168.9744441,0.948454815,
169.0120254,0.949495177,
169.046156,0.942590959,
169.0870452,0.939469875,
169.1236535,0.93748373,
169.1607533,0.935024693,
169.1979869,0.934457223,
169.2342945,0.932754813,
169.271362,0.929444572,
169.3112507,0.93407891,
169.3488673,0.926796379,
169.3851246,0.926134332,
169.4212725,0.92339156,
169.4582165,0.922918668,
169.4973184,0.915541559,
169.5357624,0.916298186,
169.5738717,0.91714939,
169.6116835,0.921310837,
169.6467019,0.918189752,
169.6852893,0.917716861,
169.7260168,0.923202403,
169.7679426,0.930012043,
169.8072815,0.932754813,
169.8486582,0.939564453,
169.8880251,0.940415658,
169.9280591,0.936537947,
169.9683643,0.939280717,
170.0126097,0.941645176,
170.053627,0.945522887,
170.0934909,0.94987349,
170.1339666,0.953656622,
170.1722882,0.958007225,
170.2091652,0.955926502,
170.2471376,0.947792767,
170.2817099,0.947698188,
170.3144062,0.945522887,
170.3509153,0.947319875,
170.387713,0.942969273,
170.4278531,0.942685538,
170.4647226,0.941928911,
170.5021578,0.936254211,
170.537419,0.93521385,
170.5733423,0.937956621,
170.6081878,0.940699393,
170.6462742,0.942590959,
170.6846989,0.938996983,
170.7200659,0.93521385,
170.7581113,0.935308429,
170.7938916,0.93691626,
170.8343488,0.938902404,
170.8700891,0.937389152,
170.9056812,0.935024693,
170.939545,0.931336139,
170.9739438,0.920837945,
171.0125137,0.916960234,
171.0461739,0.914690354,
171.084701,0.91213674,
171.1198362,0.909204812,
171.158047,0.907880715,
171.1910113,0.901543967,
171.2255002,0.897571678,
171.2624105,0.896815052,
171.3106554,0.903435534,
171.3402846,0.901354811,
171.3764466,0.894166858,
171.4151479,0.892842762,
171.452992,0.89520722,
171.4921191,0.899463245,
171.5300559,0.900030715,
171.5642527,0.89520722,
171.5986135,0.891045774,
171.6341559,0.887262641,
171.6670035,0.879885532,
171.7037085,0.875251194,
171.7388742,0.875156616,
171.7736746,0.870616856,
171.8079392,0.865982519,
171.8407284,0.863807217,
171.8735794,0.850755409,
171.9074,0.848296372,
171.9413056,0.848296372,
171.9769202,0.853309024,
172.0165001,0.853025289,
172.0501311,0.853592758,
172.0851642,0.854538542,
172.1170342,0.847634324,
172.1543424,0.849620469,
172.1872584,0.851322879,
172.2131815,0.84281083,
172.2452867,0.837703601,
172.2774338,0.832218058,
172.3121234,0.830799383,
172.3447449,0.827962033,
172.3784208,0.832974685,
172.4164989,0.83382589,
172.4588567,0.833258419,
172.4969949,0.845931915,
172.5363524,0.847823481,
172.5722613,0.852646975,
172.6116223,0.854349385,
172.642764,0.85009336,
172.6770847,0.853971071,
172.7074583,0.852646975,
172.7394696,0.847918059,
172.7727696,0.845175288,
172.8107197,0.846972276,
172.8544948,0.854916855,
172.8903255,0.854822276,
172.9279581,0.859740349,
172.9665893,0.859267458,
172.9989874,0.859740349,
173.0304636,0.857943361,
173.0632106,0.851133722,
173.0947595,0.854727699,
173.1270461,0.852741553,
173.15754,0.853214445,
173.1908452,0.841581312,
173.2150015,0.839689745,
173.2500155,0.840351794,
173.2848043,0.84281083,
173.3212229,0.849998782,
173.3601297,0.857565048,
173.398086,0.863428904,
173.4369918,0.864374687,
173.4671479,0.863523482,
173.5013035,0.850282517,
173.5346577,0.843472878,
173.5716299,0.839500589,
173.6079153,0.83997348,
173.6420326,0.838649384,
173.676065,0.834109624,
173.7088536,0.835055408,
173.7443844,0.837230709,
173.7778001,0.841013842,
173.8143186,0.843756613,
173.8534728,0.847256011,
173.8917658,0.849998782,
173.9244833,0.841770468,
173.9567385,0.838743962,
173.9909157,0.840635528,
174.0258948,0.83382589,
174.0562551,0.835717455,
174.100459,0.828434925,
174.1368727,0.822949382,
174.1619372,0.816990948,
174.1957325,0.817747575,
174.2302903,0.815383117,
174.2678587,0.822949382,
174.3042284,0.829569865,
174.3432646,0.839878902,
174.3836886,0.843851192,
174.4173188,0.835055408,
174.4537101,0.83155601,
174.4805367,0.831839744,
174.5160638,0.827678298,
174.5518932,0.828245768,
174.5870778,0.830326492,
174.6204833,0.828907817,
174.6583602,0.830610226,
174.6917384,0.830799383,
174.7248847,0.83155601,
174.7622159,0.837703601,
174.7990573,0.845837336,
174.836598,0.848674686,
174.8691845,0.843851192,
174.9083048,0.83997348,
174.9434689,0.839878902,
174.9764182,0.842621673,
175.0133095,0.848674686,
175.0441092,0.843567456,
175.07811,0.845742758,
175.1110802,0.842432517,
175.1503386,0.844229505,
175.1884191,0.856713843,
175.2264119,0.86702288,
175.2675001,0.874872881,
175.3063917,0.879696375,
175.3430427,0.877993965,
175.3805815,0.874210833,
175.4168078,0.873265049,
175.4496179,0.872792158,
175.4856006,0.864185531,
175.5186584,0.870143965,
175.5555214,0.87383252,
175.5947978,0.872886736,
175.621866,0.868630712,
175.6429546,0.857470469,
175.6638881,0.84281083,
175.6853841,0.826827094,
175.7068495,0.826827094,
175.7274542,0.815288538,
175.7487836,0.798737332,
175.7695294,0.780578294,
175.7914189,0.766202389,
175.8116677,0.760054799,
175.8322678,0.754569256,
175.8527777,0.743030701,
175.8733248,0.733194555,
175.9006383,0.716454192,
175.9220743,0.698578889,
175.9422887,0.683540936,
175.9622916,0.663868645,
175.9830251,0.652424668,
176.0049029,0.652424668,
176.02639,0.6405078,
176.0467784,0.62811804,
176.0687691,0.617903581,
176.0885891,0.601919845,
176.108611,0.601919845,
176.1286176,0.590097555,
176.1482963,0.582625867,
176.1678532,0.568155384,
176.1878545,0.550185503,
176.2073854,0.550185503,
176.226905,0.528716224,
176.2556668,0.515758994,
176.2916021,0.500437306,
176.3195876,0.495897546,
176.3553037,0.487007184,
176.3866756,0.494195136,
176.4220557,0.49003369,
176.4541606,0.49627586,
176.4896638,0.49514092,
176.5245959,0.510935499,
176.5578972,0.507625258,
176.5854071,0.515286102,
176.6150192,0.509516825,
176.6590698,0.528527067,
176.6822504,0.529851164,
176.703725,0.527770441,
176.7244792,0.523608995,
176.746261,0.523987308,
176.7822068,0.523892729,
176.8141875,0.552739118,
176.8421012,0.564939721,
176.8631727,0.566831288,
176.890196,0.567587914,
176.9248784,0.576762011,
176.9553705,0.594731892,
176.9783316,0.607689122,
177.0016785,0.611472255,
177.0214583,0.615539123,
177.0465887,0.611377677,
177.0827525,0.618849364,
177.1109924,0.637765029,
177.1359754,0.645236716,
177.1579228,0.65346503,
177.179262,0.65346503,
177.2132527,0.643628885,
177.2453589,0.683730093,
177.2684238,0.689783106,
177.2911298,0.689688527,
177.3122493,0.689593949,
177.3388184,0.681554792,
177.3723063,0.684770454,
177.399647,0.685621659,
177.4215102,0.675407201,
177.4419123,0.658288525,
177.4619838,0.638332499,
177.4907383,0.619227678,
177.5247747,0.621875871,
177.5532618,0.624240329,
177.5758381,0.616579485,
177.5967174,0.606648761,
177.6175424,0.595204784,
177.6614421,0.573735505,
177.6915245,0.586692735,
177.7141299,0.588489723,
177.7358186,0.583098759,
177.7568598,0.568628276,
177.8185815,0.573262613,
177.847231,0.579031891,
177.8680484,0.588205988,
177.893081,0.581207192,
177.9157144,0.565412613,
177.9514569,0.563521046,
177.9804475,0.573168035,
178.0011219,0.59038129,
178.0226887,0.582531289,
178.042545,0.575343336,
178.069974,0.567493336,
178.1050195,0.566547553,
178.1328793,0.582247554,
178.154466,0.59094876,
178.1749337,0.588489723,
178.1951992,0.582815024,
178.2168958,0.57174936,
178.2488069,0.56049454,
178.2852616,0.566452974,
178.3083323,0.576383698,
178.3426483,0.567209601,
178.375201,0.581490927,
178.411989,0.575627071,
178.4435313,0.609959002,
178.4813716,0.61572828,
178.5162395,0.623862015,
178.5511233,0.627266835,
178.5884333,0.644858403,
178.6219979,0.673610213,
178.6528796,0.673610213,
178.6894258,0.671340333,
178.7193488,0.680325273,
178.7461369,0.680041538,
178.7816128,0.671434911,
178.8148876,0.674650574,
178.849224,0.670867441,
178.8734102,0.671434911,
178.8981788,0.676825876,
178.9264639,0.673421056,
178.9603308,0.674272261,
178.99089,0.680892743,
179.0266603,0.690445154,
179.0630653,0.711819854,
179.0986358,0.727709013,
179.1345591,0.739058411,
179.1685543,0.763554196,
179.2027587,0.755231304,
179.2350668,0.756177087,
179.2658845,0.753907208,
179.3095447,0.755798774,
179.3415685,0.790319861,
179.3751717,0.782186126,
179.4042787,0.788995765,
179.4408993,0.777740945,
179.4745341,0.784172271,
179.5120873,0.778213836,
179.549681,0.783793957,
179.5851181,0.784928897,
179.6242058,0.797413236,
179.6607031,0.804884923,
179.6970447,0.809802996,
179.7371673,0.814248177,
179.772475,0.835055408,
179.8092784,0.839216853,
179.8475544,0.857186735,
179.8852695,0.869954809,
179.9202326,0.885749387,
179.9584362,0.910339752,
179.9936113,0.918378908,
180.0333091,0.927931319,
180.0728465,0.919892162,
180.1073744,0.9188518,
180.1398803,0.91440662,
180.1742302,0.899746979,
180.2085066,0.898328305,
180.2413245,0.895963847,
180.2793353,0.902678907,
180.3173148,0.923580716,
180.3529408,0.924053608,
180.3882711,0.934551802,
180.423999,0.954318671,
180.4573143,0.953845779,
180.4884285,0.95044096,
180.523902,0.950724695,
180.5580977,0.946279513,
180.5938669,0.939942766,
180.6258537,0.927647584,
180.6625802,0.922445777,
180.6946659,0.918378908,
180.7309081,0.917811439,
180.7690602,0.923296981,
180.8043265,0.925756018,
180.8414021,0.921027101,
180.8761796,0.916581921,
180.9076602,0.914122884,
180.943339,0.912609632,
180.9744474,0.913649992,
181.0130381,0.908921077,
181.0441153,0.904381318,
181.0801331,0.903435534,
181.1081888,0.907975293,
181.1461599,0.900125292,
181.1759157,0.906178305,
181.2036455,0.89917951,
181.2385056,0.895585534,
181.2726669,0.900503606,
181.3073689,0.888775894,
181.3418083,0.88565481,
181.3818532,0.87884517,
181.4178695,0.877426496,
181.4498895,0.879318062,
181.4840519,0.879980111,
181.5174319,0.875345772,
181.5443519,0.865698783,
181.5809962,0.859456615,
181.6113899,0.862388542,
181.6432085,0.852552397,
181.6778363,0.847066854,
181.711842,0.844607818,
181.7465537,0.842148782,
181.7793695,0.840257215,
181.8157328,0.834582516,
181.857828,0.833542154,
181.8939888,0.835055408,
181.9295166,0.840919263,
181.9685018,0.841202999,
182.0041995,0.842337938,
182.0431589,0.845742758,
182.0831224,0.851133722,
182.1198104,0.861631916,
182.1560813,0.869387338,
182.1940296,0.875440351,
182.2322304,0.884519869,
182.2702167,0.881966255,
182.3041396,0.884709027,
182.3374269,0.884898183,
182.3700562,0.881966255,
182.4041373,0.887830111,
182.4365023,0.889721677,
182.4711465,0.890951195,
182.5062423,0.896247581,
182.5430233,0.894356016,
182.5805598,0.906178305,
182.6155859,0.910812643,
182.6440167,0.910150595,
182.6740384,0.9053271,
182.7101191,0.897855413,
182.7429026,0.913460836,
182.7768593,0.925566861,
182.8097221,0.923202403,
182.8407915,0.930012043,
182.8761696,0.924715657,
182.9099229,0.92566144,
182.9461581,0.923107825,
182.9826283,0.923486139,
183.0184226,0.920175897,
183.0547386,0.919040957,
183.0931262,0.921405415,
183.1269792,0.91941927,
183.164108,0.917433126,
183.1915071,0.912231318,
183.2265626,0.905232523,
183.2575377,0.904665052,
183.2940328,0.890194569,
183.3247797,0.892275292,
183.3558001,0.89009999,
183.3913395,0.885465653,
183.4216029,0.880169267,
183.4579622,0.87156264,
183.4933557,0.862483121,
183.5300327,0.863334326,
183.5683206,0.868914447,
183.6016354,0.875062038,
183.6370007,0.862010229,
183.6718017,0.866928302,
183.6976297,0.862199386,
183.7258223,0.848863842,
183.7584033,0.843094564,
183.7923113,0.849620469,
183.8280592,0.845742758,
183.8699476,0.84110842,
183.9130738,0.839784324,
183.9491808,0.845931915,
183.9855568,0.847445167,
184.021317,0.851133722,
184.0598096,0.850944565,
184.0972464,0.84735059,
184.134312,0.849431313,
184.1738544,0.848958421,
184.2102498,0.847066854,
184.2493629,0.863050591,
184.2890184,0.862199386,
184.3255437,0.865982519,
184.3649592,0.874967459,
184.398162,0.893126497,
184.4337963,0.894261437,
184.4704886,0.901165654,
184.5076715,0.9053271,
184.5412293,0.902678907,
184.5754512,0.903719269,
184.6120546,0.90816445,
184.6620409,0.915257825,
184.7010201,0.915068668,
184.737431,0.929917464,
184.7753771,0.929349994,
184.8114083,0.941456019,
184.8472519,0.963303611,
184.8840214,0.966992166,
184.9359245,0.961222889,
184.9703052,0.966519275,
185.0099868,0.970964456,
185.048829,0.973045179,
185.0875365,0.973518071,
185.1255782,0.974463854,
185.1641699,0.972193974,
185.2014687,0.972666866,
185.2368035,0.971342769,
185.2726551,0.972099395,
185.310754,0.971342769,
185.3453625,0.976828311,
185.3804607,0.980516866,
185.4104689,0.979949396,
185.4430908,0.972477709,
185.4706395,0.968032527,
185.4938511,0.95715602,
185.5266795,0.950630116,
185.5582316,0.947887346,
185.5902537,0.937672886,
185.6246052,0.939091561,
185.662536,0.931525295,
185.6970929,0.929160838,
185.7344148,0.930012043,
185.7674864,0.928025897,
185.8050219,0.918946379,
185.8319005,0.918473487,
185.8692352,0.902111438,
185.905415,0.906462041,
185.9320983,0.894923485,
185.9651417,0.874021676,
185.9971187,0.874683724,
186.0350377,0.870522278,
186.065789,0.861821072,
186.1052659,0.858794566,
186.1466966,0.857281313,
186.1813815,0.856713843,
186.2152815,0.854822276,
186.2526731,0.850566252,
186.2893509,0.851606614,
186.3288527,0.845364444,
186.3672395,0.84735059,
186.4036134,0.848012637,
186.4407468,0.85520059,
186.4798412,0.856430108,
186.5145978,0.863901796,
186.5516821,0.863901796,
186.5831898,0.86588794,
186.6189927,0.871278905,
186.6618637,0.871468061,
186.6975377,0.866455411,
186.7283546,0.865509627,
186.7644758,0.871940953,
186.7994599,0.876669869,
186.836293,0.876859026,
186.880958,0.88338493,
186.911918,0.890383726,
186.9459545,0.890856618,
186.978553,0.898422883,
187.0138728,0.898233727,
187.0515248,0.906462041,
187.0858336,0.910812643,
187.119907,0.911663848,
187.1519465,0.909110234,
187.1874828,0.907218667,
187.2213247,0.906272883,
187.2567314,0.910245173,
187.294362,0.909110234,
187.3274508,0.905232523,
187.3629055,0.900219871,
187.4008429,0.898233727,
187.4389423,0.903057221,
187.4763353,0.903813847,
187.5131268,0.904097582,
187.552925,0.906745775,
187.5907246,0.910056017,
187.6298832,0.917716861,
187.6590994,0.918568065,
187.693052,0.919324692,
187.7306396,0.920270475,
187.7670798,0.920081319,
187.7992801,0.919892162,
187.8343765,0.918568065,
187.8662219,0.92339156,
187.9069952,0.924242765,
187.9411104,0.921310837,
187.9740039,0.914784933,
188.0039729,0.914690354,
188.0388238,0.909772281,
188.0696511,0.913271679,
188.1075187,0.912042161,
188.1459203,0.910528908,
188.1783399,0.915352402,
188.2117909,0.911853004,
188.2447356,0.911001799,
188.2826395,0.909110234,
188.3197626,0.915825294,
188.3541164,0.919703005,
188.3923938,0.920175897,
188.4278414,0.916771077,
188.4650693,0.923013247,
188.5035138,0.922067463,
188.5425225,0.922162042,
188.5780385,0.918568065,
188.6143354,0.918378908,
188.6613795,0.912325896,
188.6989716,0.915352402,
188.7357,0.91383915,
188.7657453,0.92282409,
188.8022634,0.924621078,
188.8366744,0.925850596,
188.8725455,0.927931319,
188.9078634,0.931336139,
188.9465022,0.945712044,
188.9829372,0.945995779,
189.0107443,0.948643972,
189.041867,0.946941562,
189.0782496,0.939469875,
189.1131407,0.939091561,
189.1500172,0.936632525,
189.1783966,0.938713248,
189.2139414,0.950062647,
189.250049,0.953089153,
